DARZ_ID;SCHOOL_NAME;TYPE_ID;TYPE_LABEL;LAN_ID;LAN_LABEL;CHILDS_COUNT;FREE_SPACE
129;Zylutė;7;"Nuo 4 iki 5 metų";2;Rusų;22;0
129;Zylutė;8;"Nuo 5 iki 6 metų";2;Rusų;21;0
132;Žemuogėlė;3;"Nuo 1,5 iki 3 metų";2;Rusų;28;0
132;Žemuogėlė;10;"Nuo 3 iki 5 metų";2;Rusų;22;0
132;Žemuogėlė;11;"Nuo 5 iki 7 metų";2;Rusų;21;0
134;Žiedas;3;"Nuo 1,5 iki 3 metų";2;Rusų;33;0
134;Žiedas;6;"Nuo 3 iki 4 metų";2;Rusų;25;0
134;Žiedas;13;"Nuo 4 iki 6 metų";2;Rusų;25;0
139;Žuvėdra;3;"Nuo 1,5 iki 3 metų";2;Rusų;30;0
139;Žuvėdra;10;"Nuo 3 iki 5 metų";2;Rusų;23;0
139;Žuvėdra;11;"Nuo 5 iki 7 metų";2;Rusų;23;0
141;Žirniukas;4;"Nuo 3 iki 7 metų";2;Rusų;22;0
143;Berželis;3;"Nuo 1,5 iki 3 metų";2;Rusų;54;0
143;Berželis;6;"Nuo 3 iki 4 metų";2;Rusų;27;0
143;Berželis;7;"Nuo 4 iki 5 metų";2;Rusų;21;0
143;Berželis;8;"Nuo 5 iki 6 metų";2;Rusų;23;0
143;Berželis;9;"Nuo 6 iki 7 metų";2;Rusų;2;0
143;Berželis;11;"Nuo 5 iki 7 metų";2;Rusų;23;0
145;Saulutė;3;"Nuo 1,5 iki 3 metų";2;Rusų;39;0
145;Saulutė;4;"Nuo 3 iki 7 metų";2;Rusų;24;0
145;Saulutė;6;"Nuo 3 iki 4 metų";2;Rusų;23;0
145;Saulutė;7;"Nuo 4 iki 5 metų";2;Rusų;23;0
145;Saulutė;8;"Nuo 5 iki 6 metų";2;Rusų;24;0
145;Saulutė;11;"Nuo 5 iki 7 metų";2;Rusų;22;0
146;Svaja;6;"Nuo 3 iki 4 metų";2;Rusų;39;2
146;Svaja;7;"Nuo 4 iki 5 metų";2;Rusų;24;0
146;Svaja;8;"Nuo 5 iki 6 metų";2;Rusų;23;0
146;Svaja;11;"Nuo 5 iki 7 metų";2;Rusų;66;0
147;Šilelis;3;"Nuo 1,5 iki 3 metų";2;Rusų;30;0
147;Šilelis;4;"Nuo 3 iki 7 metų";2;Rusų;11;6
147;Šilelis;6;"Nuo 3 iki 4 metų";2;Rusų;3;0
147;Šilelis;7;"Nuo 4 iki 5 metų";2;Rusų;21;1
147;Šilelis;8;"Nuo 5 iki 6 metų";2;Rusų;21;0
147;Šilelis;9;"Nuo 6 iki 7 metų";2;Rusų;0;8
147;Šilelis;18;"Nuo 2 iki 4 metų";2;Rusų;23;0
148;Vaivorykštė;6;"Nuo 3 iki 4 metų";2;Rusų;53;41
148;Vaivorykštė;7;"Nuo 4 iki 5 metų";2;Rusų;51;1
148;Vaivorykštė;8;"Nuo 5 iki 6 metų";2;Rusų;48;0
148;Vaivorykštė;11;"Nuo 5 iki 7 metų";2;Rusų;66;0
148;Vaivorykštė;16;"Nuo 4 iki 7 metų";2;Rusų;2;15
154;Bangelė;3;"Nuo 1,5 iki 3 metų";2;Rusų;48;15
154;Bangelė;6;"Nuo 3 iki 4 metų";2;Rusų;0;5
154;Bangelė;7;"Nuo 4 iki 5 metų";2;Rusų;22;0
154;Bangelė;8;"Nuo 5 iki 6 metų";2;Rusų;24;5
154;Bangelė;10;"Nuo 3 iki 5 metų";2;Rusų;22;0
154;Bangelė;11;"Nuo 5 iki 7 metų";2;Rusų;24;1
161;Lokiukas;3;"Nuo 1,5 iki 3 metų";2;Rusų;31;0
161;Lokiukas;6;"Nuo 3 iki 4 metų";2;Rusų;6;0
161;Lokiukas;7;"Nuo 4 iki 5 metų";2;Rusų;24;0
161;Lokiukas;8;"Nuo 5 iki 6 metų";2;Rusų;25;0
161;Lokiukas;9;"Nuo 6 iki 7 metų";2;Rusų;6;0
161;Lokiukas;11;"Nuo 5 iki 7 metų";2;Rusų;40;0
161;Lokiukas;18;"Nuo 2 iki 4 metų";2;Rusų;23;0
165;Pilaitukas;4;"Nuo 3 iki 7 metų";2;Rusų;22;0
166;Vilija;4;"Nuo 3 iki 7 metų";2;Rusų;20;0
188;"Lazdynų mokykla";16;"Nuo 4 iki 7 metų";2;Rusų;33;0
331;"Vilniaus Levo Karsavino vidurinė mokykla";11;"Nuo 5 iki 7 metų";2;Rusų;74;0
332;"Vilniaus Liepkalnio Pagrindinė Mokykla";11;"Nuo 5 iki 7 metų";2;Rusų;41;0
333;"Vilniaus Pranciškaus Skorinos gimnazija";16;"Nuo 4 iki 7 metų";2;Rusų;29;6
369;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";11;"Nuo 5 iki 7 metų";2;Rusų;30;0
375;"Vilniaus savivaldybės Grigiškių gimnazija";11;"Nuo 5 iki 7 metų";2;Rusų;19;21
375;"Vilniaus savivaldybės Grigiškių gimnazija";16;"Nuo 4 iki 7 metų";2;Rusų;27;0
378;"Vilniaus Aleksandro Puškino mokykla";11;"Nuo 5 iki 7 metų";2;Rusų;30;0
378;"Vilniaus Aleksandro Puškino mokykla";16;"Nuo 4 iki 7 metų";2;Rusų;40;0
380;"Vilniaus Ateities mokykla";11;"Nuo 5 iki 7 metų";2;Rusų;48;6
380;"Vilniaus Ateities mokykla";16;"Nuo 4 iki 7 metų";2;Rusų;17;0
383;"Vilniaus Saulėtekio mokykla-daugiafunkcinis centras";8;"Nuo 5 iki 6 metų";2;Rusų;23;0
383;"Vilniaus Saulėtekio mokykla-daugiafunkcinis centras";11;"Nuo 5 iki 7 metų";2;Rusų;72;0
597;"Gintarėlis (Popieriaus g. 46A)";4;"Nuo 3 iki 7 metų";2;Rusų;2;1
597;"Gintarėlis (Popieriaus g. 46A)";16;"Nuo 4 iki 7 metų";2;Rusų;16;0
597;"Gintarėlis (Popieriaus g. 46A)";18;"Nuo 2 iki 4 metų";2;Rusų;19;0
669;"Gervelė (Stadiono g. 5)";3;"Nuo 1,5 iki 3 metų";2;Rusų;21;3
669;"Gervelė (Stadiono g. 5)";10;"Nuo 3 iki 5 metų";2;Rusų;25;2
669;"Gervelė (Stadiono g. 5)";11;"Nuo 5 iki 7 metų";2;Rusų;24;3
670;"Kūlverstukas (Mindaugo g. 7)";3;"Nuo 1,5 iki 3 metų";2;Rusų;31;0
670;"Kūlverstukas (Mindaugo g. 7)";4;"Nuo 3 iki 7 metų";2;Rusų;47;0
670;"Kūlverstukas (Mindaugo g. 7)";10;"Nuo 3 iki 5 metų";2;Rusų;2;1
670;"Kūlverstukas (Mindaugo g. 7)";11;"Nuo 5 iki 7 metų";2;Rusų;3;0
670;"Kūlverstukas (Mindaugo g. 7)";18;"Nuo 2 iki 4 metų";2;Rusų;2;1
670;"Kūlverstukas (Mindaugo g. 7)";20;"Nuo 2 iki 6 metų";2;Rusų;3;0
39;Coliukė;4;"Nuo 3 iki 7 metų";4;Lenkų;21;0
39;Coliukė;20;"Nuo 2 iki 6 metų";4;Lenkų;0;10
51;Gelvonėlis;4;"Nuo 3 iki 7 metų";4;Lenkų;19;2
54;"Gintarėlis (Didlaukio g. 35)";3;"Nuo 1,5 iki 3 metų";4;Lenkų;17;0
59;Karusėlė;14;"Nuo 3 iki 6 metų";4;Lenkų;26;3
60;Kaštonas;3;"Nuo 1,5 iki 3 metų";4;Lenkų;15;10
60;Kaštonas;10;"Nuo 3 iki 5 metų";4;Lenkų;23;0
60;Kaštonas;11;"Nuo 5 iki 7 metų";4;Lenkų;25;3
60;Kaštonas;19;"Nuo 2 iki 5 metų";4;Lenkų;2;15
82;Pakalnutė;19;"Nuo 2 iki 5 metų";4;Lenkų;16;0
92;"Prie pasakų parko";3;"Nuo 1,5 iki 3 metų";4;Lenkų;26;2
92;"Prie pasakų parko";10;"Nuo 3 iki 5 metų";4;Lenkų;28;7
92;"Prie pasakų parko";11;"Nuo 5 iki 7 metų";4;Lenkų;6;6
97;Raktelis;3;"Nuo 1,5 iki 3 metų";4;Lenkų;81;0
97;Raktelis;6;"Nuo 3 iki 4 metų";4;Lenkų;23;0
97;Raktelis;7;"Nuo 4 iki 5 metų";4;Lenkų;24;0
97;Raktelis;8;"Nuo 5 iki 6 metų";4;Lenkų;23;0
97;Raktelis;10;"Nuo 3 iki 5 metų";4;Lenkų;24;0
97;Raktelis;11;"Nuo 5 iki 7 metų";4;Lenkų;24;0
99;Rugelis;20;"Nuo 2 iki 6 metų";4;Lenkų;22;0
102;Ramunėlė;16;"Nuo 4 iki 7 metų";4;Lenkų;20;0
102;Ramunėlė;18;"Nuo 2 iki 4 metų";4;Lenkų;24;9
112;Spragtukas;20;"Nuo 2 iki 6 metų";4;Lenkų;22;0
114;Sveikuolis;23;"Nuo 1,5 iki 6 metų";4;Lenkų;0;0
115;Šermukšnėlė;23;"Nuo 1,5 iki 6 metų";4;Lenkų;0;0
116;Šypsena;3;"Nuo 1,5 iki 3 metų";4;Lenkų;49;0
116;Šypsena;6;"Nuo 3 iki 4 metų";4;Lenkų;20;0
116;Šypsena;7;"Nuo 4 iki 5 metų";4;Lenkų;24;0
116;Šypsena;8;"Nuo 5 iki 6 metų";4;Lenkų;18;0
116;Šypsena;10;"Nuo 3 iki 5 metų";4;Lenkų;2;0
116;Šypsena;11;"Nuo 5 iki 7 metų";4;Lenkų;21;2
116;Šypsena;12;"Nuo 2 iki 3 metų";4;Lenkų;10;0
122;Vėjelis;3;"Nuo 1,5 iki 3 metų";4;Lenkų;37;0
122;Vėjelis;13;"Nuo 4 iki 6 metų";4;Lenkų;22;0
122;Vėjelis;18;"Nuo 2 iki 4 metų";4;Lenkų;20;0
125;Vėrinėlis;10;"Nuo 3 iki 5 metų";4;Lenkų;21;0
125;Vėrinėlis;11;"Nuo 5 iki 7 metų";4;Lenkų;21;0
125;Vėrinėlis;18;"Nuo 2 iki 4 metų";4;Lenkų;21;0
129;Zylutė;16;"Nuo 4 iki 7 metų";4;Lenkų;23;0
129;Zylutė;18;"Nuo 2 iki 4 metų";4;Lenkų;24;3
134;Žiedas;3;"Nuo 1,5 iki 3 metų";4;Lenkų;23;0
134;Žiedas;14;"Nuo 3 iki 6 metų";4;Lenkų;23;0
137;Žiogelis;4;"Nuo 3 iki 7 metų";4;Lenkų;21;0
137;Žiogelis;23;"Nuo 1,5 iki 6 metų";4;Lenkų;5;0
139;Žuvėdra;3;"Nuo 1,5 iki 3 metų";4;Lenkų;33;0
143;Berželis;3;"Nuo 1,5 iki 3 metų";4;Lenkų;18;0
143;Berželis;18;"Nuo 2 iki 4 metų";4;Lenkų;2;1
145;Saulutė;3;"Nuo 1,5 iki 3 metų";4;Lenkų;29;0
145;Saulutė;4;"Nuo 3 iki 7 metų";4;Lenkų;19;0
145;Saulutė;18;"Nuo 2 iki 4 metų";4;Lenkų;20;0
147;Šilelis;14;"Nuo 3 iki 6 metų";4;Lenkų;18;0
154;Bangelė;3;"Nuo 1,5 iki 3 metų";4;Lenkų;35;0
154;Bangelė;6;"Nuo 3 iki 4 metų";4;Lenkų;24;4
154;Bangelė;7;"Nuo 4 iki 5 metų";4;Lenkų;1;1
154;Bangelė;10;"Nuo 3 iki 5 metų";4;Lenkų;23;0
154;Bangelė;11;"Nuo 5 iki 7 metų";4;Lenkų;2;0
154;Bangelė;16;"Nuo 4 iki 7 metų";4;Lenkų;22;0
162;Šaltinėlis;3;"Nuo 1,5 iki 3 metų";4;Lenkų;49;0
162;Šaltinėlis;6;"Nuo 3 iki 4 metų";4;Lenkų;32;1
162;Šaltinėlis;7;"Nuo 4 iki 5 metų";4;Lenkų;23;0
162;Šaltinėlis;8;"Nuo 5 iki 6 metų";4;Lenkų;22;0
162;Šaltinėlis;9;"Nuo 6 iki 7 metų";4;Lenkų;3;0
162;Šaltinėlis;11;"Nuo 5 iki 7 metų";4;Lenkų;55;3
162;Šaltinėlis;18;"Nuo 2 iki 4 metų";4;Lenkų;20;0
165;Pilaitukas;3;"Nuo 1,5 iki 3 metų";4;Lenkų;29;0
165;Pilaitukas;4;"Nuo 3 iki 7 metų";4;Lenkų;21;0
166;Vilija;3;"Nuo 1,5 iki 3 metų";4;Lenkų;54;0
166;Vilija;6;"Nuo 3 iki 4 metų";4;Lenkų;65;0
166;Vilija;7;"Nuo 4 iki 5 metų";4;Lenkų;68;0
166;Vilija;8;"Nuo 5 iki 6 metų";4;Lenkų;58;0
166;Vilija;9;"Nuo 6 iki 7 metų";4;Lenkų;6;0
166;Vilija;11;"Nuo 5 iki 7 metų";4;Lenkų;58;0
166;Vilija;12;"Nuo 2 iki 3 metų";4;Lenkų;18;0
166;Vilija;18;"Nuo 2 iki 4 metų";4;Lenkų;34;0
171;Žaliakalnio;6;"Nuo 3 iki 4 metų";4;Lenkų;22;0
171;Žaliakalnio;7;"Nuo 4 iki 5 metų";4;Lenkų;23;0
171;Žaliakalnio;8;"Nuo 5 iki 6 metų";4;Lenkų;22;0
171;Žaliakalnio;11;"Nuo 5 iki 7 metų";4;Lenkų;37;0
171;Žaliakalnio;16;"Nuo 4 iki 7 metų";4;Lenkų;10;1
171;Žaliakalnio;18;"Nuo 2 iki 4 metų";4;Lenkų;65;0
188;"Lazdynų mokykla";16;"Nuo 4 iki 7 metų";4;Lenkų;27;5
188;"Lazdynų mokykla";20;"Nuo 2 iki 6 metų";4;Lenkų;24;0
334;"Vilniaus Simono Konarskio mokykla";11;"Nuo 5 iki 7 metų";4;Lenkų;26;10
339;"Vilniaus Vladislavo Sirokomlės gimnazija";11;"Nuo 5 iki 7 metų";4;Lenkų;42;0
339;"Vilniaus Vladislavo Sirokomlės gimnazija";16;"Nuo 4 iki 7 metų";4;Lenkų;15;0
369;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";11;"Nuo 5 iki 7 metų";4;Lenkų;30;0
370;"Vilniaus Juzefo Ignacijaus Kraševskio gimnazija";11;"Nuo 5 iki 7 metų";4;Lenkų;0;20
370;"Vilniaus Juzefo Ignacijaus Kraševskio gimnazija";16;"Nuo 4 iki 7 metų";4;Lenkų;35;5
371;"Vilniaus Jono Pauliaus II progimnazija";11;"Nuo 5 iki 7 metų";4;Lenkų;108;0
371;"Vilniaus Jono Pauliaus II progimnazija";16;"Nuo 4 iki 7 metų";4;Lenkų;22;0
375;"Vilniaus savivaldybės Grigiškių gimnazija";11;"Nuo 5 iki 7 metų";4;Lenkų;6;14
375;"Vilniaus savivaldybės Grigiškių gimnazija";16;"Nuo 4 iki 7 metų";4;Lenkų;11;0
597;"Gintarėlis (Popieriaus g. 46A)";3;"Nuo 1,5 iki 3 metų";4;Lenkų;15;0
597;"Gintarėlis (Popieriaus g. 46A)";18;"Nuo 2 iki 4 metų";4;Lenkų;4;0
107;Salvija;16;"Nuo 4 iki 7 metų";8;Hebrajų;26;0
107;Salvija;18;"Nuo 2 iki 4 metų";8;Hebrajų;32;0
